id,enhanceType,type,param1,param2,caption
5446,4,1,18,90,890
5447,4,1,18,95,890
5448,4,1,18,100,890
5449,4,1,19,5,891
5450,4,1,19,10,891
5451,4,1,19,15,891
5452,4,1,19,20,891
5453,4,1,19,25,891
5454,4,1,19,30,891
5455,4,1,19,35,891
5456,4,1,19,40,891
5457,4,1,19,45,891
5458,4,1,19,50,891
5459,4,1,19,55,891
5460,4,1,19,60,891
5461,4,1,19,65,891
5462,4,1,19,70,891
5463,4,1,19,75,891
5464,4,1,19,80,891
5465,4,1,19,85,891
5466,4,1,19,90,891
5467,4,1,19,95,891
5468,4,1,19,100,891
5469,4,1,20,5,892
5470,4,1,20,10,892
5471,4,1,20,15,892
5472,4,1,20,20,892
5473,4,1,20,25,892
5474,4,1,20,30,892
5475,4,1,20,35,892
5476,4,1,20,40,892
5477,4,1,20,45,892
5478,4,1,20,50,892
5479,4,1,20,55,892
5480,4,1,20,60,892
5481,4,1,20,65,892
5482,4,1,20,70,892
5483,4,1,20,75,892
5484,4,1,20,80,892
5485,4,1,20,85,892
5486,4,1,20,90,892
5487,4,1,20,95,892
5488,4,1,20,100,892
5489,4,1,21,5,893
5490,4,1,21,10,893
5491,4,1,21,15,893
5492,4,1,21,20,893
5493,4,1,21,25,893
5494,4,1,21,30,893
5495,4,1,21,35,893
5496,4,1,21,40,893
5497,4,1,21,45,893
5498,4,1,21,50,893
5499,4,1,21,55,893
5500,4,1,21,60,893
5501,4,1,21,65,893
5502,4,1,21,70,893
5503,4,1,21,75,893
5504,4,1,21,80,893
5505,4,1,21,85,893
5506,4,1,21,90,893
5507,4,1,21,95,893
5508,4,1,21,100,893
5509,4,1,22,5,894
5510,4,1,22,10,894
5511,4,1,22,15,894
5512,4,1,22,20,894
5513,4,1,22,25,894
5514,4,1,22,30,894
5515,4,1,22,35,894
5516,4,1,22,40,894
5517,4,1,22,45,894
5518,4,1,22,50,894
5519,4,1,22,55,894
5520,4,1,22,60,894
5521,4,1,22,65,894
5522,4,1,22,70,894
5523,4,1,22,75,894
5524,4,1,22,80,894
5525,4,1,22,85,894
5526,4,1,22,90,894
5527,4,1,22,95,894
5528,4,1,22,100,894
5529,4,1,23,5,895
5530,4,1,23,10,895
5531,4,1,23,15,895
5532,4,1,23,20,895
5533,4,1,23,25,895
5534,4,1,23,30,895
5535,4,1,23,35,895
5536,4,1,23,40,895
5537,4,1,23,45,895
5538,4,1,23,50,895
5539,4,1,23,55,895
5540,4,1,23,60,895
5541,4,1,23,65,895
5542,4,1,23,70,895
5543,4,1,23,75,895
5544,4,1,23,80,895
5545,4,1,23,85,895
5546,4,1,23,90,895
5547,4,1,23,95,895
5548,4,1,23,100,895
5549,4,1,24,5,896
5550,4,1,24,10,896
5551,4,1,24,15,896
5552,4,1,24,20,896
5553,4,1,24,25,896
5554,4,1,24,30,896
5555,4,1,24,35,896
5556,4,1,24,40,896
5557,4,1,24,45,896
5558,4,1,24,50,896
5559,4,1,24,55,896
5560,4,1,24,60,896
5561,4,1,24,65,896
5562,4,1,24,70,896
5563,4,1,24,75,896
5564,4,1,24,80,896
5565,4,1,24,85,896
5566,4,1,24,90,896
5567,4,1,24,95,896
5568,4,1,24,100,896
5569,4,1,25,5,897
5570,4,1,25,10,897
5571,4,1,25,15,897
5572,4,1,25,20,897
5573,4,1,25,25,897
5574,4,1,25,30,897
5575,4,1,25,35,897
5576,4,1,25,40,897
5577,4,1,25,45,897
5578,4,1,25,50,897
5579,4,1,25,55,897
5580,4,1,25,60,897
5581,4,1,25,65,897
5582,4,1,25,70,897
5583,4,1,25,75,897
5584,4,1,25,80,897
5585,4,1,25,85,897
5586,4,1,25,90,897
5587,4,1,25,95,897
5588,4,1,25,100,897
5589,4,1,26,5,898
5590,4,1,26,10,898
5591,4,1,26,15,898
5592,4,1,26,20,898
5593,4,1,26,25,898
5594,4,1,26,30,898
5595,4,1,26,35,898
5596,4,1,26,40,898
5597,4,1,26,45,898
5598,4,1,26,50,898
5599,4,1,26,55,898
5600,4,1,26,60,898
5601,4,1,26,65,898
5602,4,1,26,70,898
5603,4,1,26,75,898
5604,4,1,26,80,898
5605,4,1,26,85,898
5606,4,1,26,90,898
5607,4,1,26,95,898
5608,4,1,26,100,898
5609,4,1,27,5,899
5610,4,1,27,10,899
5611,4,1,27,15,899
5612,4,1,27,20,899
5613,4,1,27,25,899
5614,4,1,27,30,899
5615,4,1,27,35,899
5616,4,1,27,40,899
5617,4,1,27,45,899
5618,4,1,27,50,899
5619,4,1,27,55,899
5620,4,1,27,60,899
5621,4,1,27,65,899
5622,4,1,27,70,899
5623,4,1,27,75,899
5624,4,1,27,80,899
5625,4,1,27,85,899
5626,4,1,27,90,899
5627,4,1,27,95,899
5628,4,1,27,100,899
5629,4,1,28,5,900
5630,4,1,28,10,900
5631,4,1,28,15,900
5632,4,1,28,20,900
5633,4,1,28,25,900
5634,4,1,28,30,900
5635,4,1,28,35,900
5636,4,1,28,40,900
5637,4,1,28,45,900
5638,4,1,28,50,900
5639,4,1,28,55,900
5640,4,1,28,60,900
5641,4,1,28,65,900
5642,4,1,28,70,900
5643,4,1,28,75,900
5644,4,1,28,80,900
5645,4,1,28,85,900
5646,4,1,28,90,900
5647,4,1,28,95,900
5648,4,1,28,100,900
5649,4,1,29,5,901
5650,4,1,29,10,901
5651,4,1,29,15,901
5652,4,1,29,20,901
5653,4,1,29,25,901
5654,4,1,29,30,901
5655,4,1,29,35,901
5656,4,1,29,40,901
5657,4,1,29,45,901
5658,4,1,29,50,901
5659,4,1,29,55,901
5660,4,1,29,60,901
5661,4,1,29,65,901
5662,4,1,29,70,901
5663,4,1,29,75,901
5664,4,1,29,80,901
5665,4,1,29,85,901
5666,4,1,29,90,901
5667,4,1,29,95,901
5668,4,1,29,100,901
5669,4,1,31,5,902
5670,4,1,31,10,902
5671,4,1,31,15,902
5672,4,1,31,20,902
5673,4,1,31,25,902
5674,4,1,31,30,902
5675,4,1,31,35,902
5676,4,1,31,40,902
5677,4,1,31,45,902
5678,4,1,31,50,902
5679,4,1,31,55,902
5680,4,1,31,60,902
5681,4,1,31,65,902
5682,4,1,31,70,902
5683,4,1,31,75,902
5684,4,1,31,80,902
5685,4,1,31,85,902
5686,4,1,31,90,902
5687,4,1,31,95,902
5688,4,1,31,100,902
5689,4,1,32,5,903
5690,4,1,32,10,903
5691,4,1,32,15,903
5692,4,1,32,20,903
5693,4,1,32,25,903
5694,4,1,32,30,903
5695,4,1,32,35,903
5696,4,1,32,40,903
5697,4,1,32,45,903
5698,4,1,32,50,903
5699,4,1,32,55,903
5700,4,1,32,60,903
5701,4,1,32,65,903
5702,4,1,32,70,903
5703,4,1,32,75,903
5704,4,1,32,80,903
5705,4,1,32,85,903
5706,4,1,32,90,903
5707,4,1,32,95,903
5708,4,1,32,100,903
5709,4,1,30,5,904
5710,4,1,30,10,904
5711,4,1,30,15,904
5712,4,1,30,20,904
5713,4,1,30,25,904
5714,4,1,30,30,904
5715,4,1,30,35,904
5716,4,1,30,40,904
5717,4,1,30,45,904
5718,4,1,30,50,904
5719,4,1,30,55,904
5720,4,1,30,60,904
5721,4,1,30,65,904
5722,4,1,30,70,904
5723,4,1,30,75,904
5724,4,1,30,80,904
5725,4,1,30,85,904
5726,4,1,30,90,904
5727,4,1,30,95,904
5728,4,1,30,100,904
5729,4,1,33,5,905
5730,4,1,33,10,905
5731,4,1,33,15,905
5732,4,1,33,20,905
5733,4,1,33,25,905
5734,4,1,33,30,905
5735,4,1,33,35,905
5736,4,1,33,40,905
5737,4,1,33,45,905
5738,4,1,33,50,905
5739,4,1,33,55,905
5740,4,1,33,60,905
5741,4,1,33,65,905
5742,4,1,33,70,905
5743,4,1,33,75,905
5744,4,1,33,80,905
5745,4,1,33,85,905
5746,4,1,33,90,905
5747,4,1,33,95,905
5748,4,1,33,100,905
5749,4,1,34,5,906
5750,4,1,34,10,906
5751,4,1,34,15,906
5752,4,1,34,20,906
5753,4,1,34,25,906
5754,4,1,34,30,906
5755,4,1,34,35,906
5756,4,1,34,40,906
5757,4,1,34,45,906
5758,4,1,34,50,906
5759,4,1,34,55,906
5760,4,1,34,60,906
5761,4,1,34,65,906
5762,4,1,34,70,906
5763,4,1,34,75,906
5764,4,1,34,80,906
5765,4,1,34,85,906
5766,4,1,34,90,906
5767,4,1,34,95,906
5768,4,1,34,100,906
5769,4,1,35,5,907
5770,4,1,35,10,907
5771,4,1,35,15,907
5772,4,1,35,20,907
5773,4,1,35,25,907
5774,4,1,35,30,907
5775,4,1,35,35,907
5776,4,1,35,40,907
5777,4,1,35,45,907
5778,4,1,35,50,907
5779,4,1,35,55,907
5780,4,1,35,60,907
5781,4,1,35,65,907
5782,4,1,35,70,907
5783,4,1,35,75,907
5784,4,1,35,80,907
5785,4,1,35,85,907
5786,4,1,35,90,907
5787,4,1,35,95,907
5788,4,1,35,100,907
5789,4,1,36,5,908
5790,4,1,36,10,908
5791,4,1,36,15,908
5792,4,1,36,20,908
5793,4,1,36,25,908
5794,4,1,36,30,908
5795,4,1,36,35,908
5796,4,1,36,40,908
5797,4,1,36,45,908
5798,4,1,36,50,908
5799,4,1,36,55,908
5800,4,1,36,60,908
5801,4,1,36,65,908
5802,4,1,36,70,908
5803,4,1,36,75,908
5804,4,1,36,80,908
5805,4,1,36,85,908
5806,4,1,36,90,908
5807,4,1,36,95,908
5808,4,1,36,100,908
5809,4,1,37,5,909
5810,4,1,37,10,909
5811,4,1,37,15,909
5812,4,1,37,20,909
5813,4,1,37,25,909
5814,4,1,37,30,909
5815,4,1,37,35,909
5816,4,1,37,40,909
5817,4,1,37,45,909
5818,4,1,37,50,909
5819,4,1,37,55,909
5820,4,1,37,60,909
5821,4,1,37,65,909
5822,4,1,37,70,909
5823,4,1,37,75,909
5824,4,1,37,80,909
5825,4,1,37,85,909
5826,4,1,37,90,909
5827,4,1,37,95,909
5828,4,1,37,100,909
5829,4,1,38,5,910
5830,4,1,38,10,910
5831,4,1,38,15,910
5832,4,1,38,20,910
5833,4,1,38,25,910
5834,4,1,38,30,910
5835,4,1,38,35,910
5836,4,1,38,40,910
5837,4,1,38,45,910
5838,4,1,38,50,910
5839,4,1,38,55,910
5840,4,1,38,60,910
5841,4,1,38,65,910
5842,4,1,38,70,910
5843,4,1,38,75,910
5844,4,1,38,80,910
5845,4,1,38,85,910
5846,4,1,38,90,910
5847,4,1,38,95,910
5848,4,1,38,100,910
5849,7,83,5,0,911
5850,7,83,6,0,911
5851,7,83,7,0,911
5852,7,83,8,0,911
5853,7,83,9,0,911
5854,7,83,10,0,911
5855,7,83,11,0,911
5856,7,83,12,0,911
5857,7,83,13,0,911
5858,7,83,14,0,911
5859,7,83,16,0,911
5860,7,83,17,0,911
5861,7,83,18,0,911
5862,7,83,19,0,911
5863,7,83,20,0,911
5864,7,83,21,0,911
5865,7,83,22,0,911
5866,7,83,23,0,911
5867,7,83,24,0,911
5868,7,83,25,0,911
5869,5,62,1,0,912
5870,5,62,2,0,912
5871,5,62,3,0,912
5872,5,62,4,0,912
5873,5,62,5,0,912
5874,5,62,6,0,912
5875,5,62,7,0,912
5876,5,62,8,0,912
5877,5,62,9,0,912
5878,5,62,10,0,912
5879,5,62,11,0,912
5880,5,62,12,0,912
5881,5,62,13,0,912
5882,5,62,14,0,912
5883,5,62,15,0,912
5884,5,62,16,0,912
5885,5,62,17,0,912
5886,5,62,18,0,912
5887,5,62,19,0,912
5888,5,62,20,0,912
5889,5,62,1,0,913
5890,5,62,2,0,913
5891,5,62,3,0,913
5892,5,62,4,0,913
5893,5,62,5,0,913
5894,5,62,6,0,913
5895,5,62,7,0,913
5896,5,62,8,0,913
5897,5,62,9,0,913
5898,5,62,10,0,913
5899,5,62,11,0,913
5900,5,62,12,0,913
5901,5,62,13,0,913
5902,5,62,14,0,913
5903,5,62,15,0,913
5904,5,62,16,0,913
5905,5,62,17,0,913
5906,5,62,18,0,913
5907,5,62,19,0,913
5908,5,62,20,0,913
5909,5,62,1,0,914
5910,5,62,2,0,914
5911,5,62,3,0,914
5912,5,62,4,0,914
5913,5,62,5,0,914
5914,5,62,6,0,914
5915,5,62,7,0,914
5916,5,62,8,0,914
5917,5,62,9,0,914
5918,5,62,10,0,914
5919,5,62,11,0,914
5920,5,62,12,0,914
5921,5,62,13,0,914
5922,5,62,14,0,914
5923,5,62,15,0,914
5924,5,62,16,0,914
5925,5,62,17,0,914
5926,5,62,18,0,914
5927,5,62,19,0,914
5928,5,62,20,0,914
5929,5,62,1,0,915
5930,5,62,2,0,915
5931,5,62,3,0,915
5932,5,62,4,0,915
5933,5,62,5,0,915
5934,5,62,6,0,915
5935,5,62,7,0,915
5936,5,62,8,0,915
5937,5,62,9,0,915
5938,5,62,10,0,915
5939,5,62,11,0,915
5940,5,62,12,0,915
5941,5,62,13,0,915
5942,5,62,14,0,915
5943,5,62,15,0,915
5944,5,62,16,0,915
5945,5,62,17,0,915
5946,5,62,18,0,915
5947,5,62,19,0,915
5948,5,62,20,0,915
5949,5,62,1,0,916
5950,5,62,2,0,916
5951,5,62,3,0,916
5952,5,62,4,0,916
5953,5,62,5,0,916
5954,5,62,6,0,916
5955,5,62,7,0,916
5956,5,62,8,0,916
5957,5,62,9,0,916
5958,5,62,10,0,916
5959,5,62,11,0,916
5960,5,62,12,0,916
5961,5,62,13,0,916
5962,5,62,14,0,916
5963,5,62,15,0,916
5964,5,62,16,0,916
5965,5,62,17,0,916
5966,5,62,18,0,916
5967,5,62,19,0,916
5968,5,62,20,0,916
5969,5,62,1,0,917
5970,5,62,2,0,917
5971,5,62,3,0,917
5972,5,62,4,0,917
5973,5,62,5,0,917
5974,5,62,6,0,917
5975,5,62,7,0,917
5976,5,62,8,0,917
5977,5,62,9,0,917
5978,5,62,10,0,917
5979,5,62,11,0,917
5980,5,62,12,0,917
5981,5,62,13,0,917
5982,5,62,14,0,917
5983,5,62,15,0,917
5984,5,62,16,0,917
5985,5,62,17,0,917
5986,5,62,18,0,917
5987,5,62,19,0,917
5988,5,62,20,0,917
5989,5,62,1,0,918
5990,5,62,2,0,918
5991,5,62,3,0,918
5992,5,62,4,0,918
5993,5,62,5,0,918
5994,5,62,6,0,918
5995,5,62,7,0,918
5996,5,62,8,0,918
5997,5,62,9,0,918
5998,5,62,10,0,918
5999,5,62,11,0,918
6000,5,62,12,0,918
6001,5,62,13,0,918
6002,5,62,14,0,918
6003,5,62,15,0,918
6004,5,62,16,0,918
6005,5,62,17,0,918
6006,5,62,18,0,918
6007,5,62,19,0,918
6008,5,62,20,0,918
6009,5,62,1,0,919
6010,5,62,2,0,919
6011,5,62,3,0,919
6012,5,62,4,0,919
6013,5,62,5,0,919
6014,5,62,6,0,919
6015,5,62,7,0,919
6016,5,62,8,0,919
6017,5,62,9,0,919
6018,5,62,10,0,919
6019,5,62,11,0,919
6020,5,62,12,0,919
6021,5,62,13,0,919
6022,5,62,14,0,919
6023,5,62,15,0,919
6024,5,62,16,0,919
6025,5,62,17,0,919
6026,5,62,18,0,919
6027,5,62,19,0,919
6028,5,62,20,0,919
6029,5,79,47,1,920
6030,5,79,47,2,920
6031,5,79,47,3,920
6032,5,79,47,4,920
6033,5,79,47,5,920
6034,5,79,47,6,920
6035,5,79,47,7,920
6036,5,79,47,8,920
6037,5,79,47,9,920
6038,5,79,47,10,920
6039,5,79,47,11,920
6040,5,79,47,12,920
6041,5,79,47,13,920
6042,5,79,47,14,920
6043,5,79,47,15,920
6044,5,79,47,16,920
6045,5,79,47,17,920
6046,5,79,47,18,920
6047,5,79,47,19,920
6048,5,79,47,20,920
6049,5,19,2,0,921
6050,5,19,4,0,921
6051,5,19,6,0,921
6052,5,19,8,0,921
6053,5,19,10,0,921
6054,5,19,12,0,921
6055,5,19,14,0,921
6056,5,19,16,0,921
6057,5,19,18,0,921
6058,5,19,20,0,921
6059,5,19,22,0,921
6060,5,19,24,0,921
6061,5,19,26,0,921
6062,5,19,28,0,921
6063,5,19,30,0,921
6064,5,19,32,0,921
6065,5,19,34,0,921
6066,5,19,36,0,921
6067,5,19,38,0,921
6068,5,19,40,0,921
6069,5,19,2,0,922
6070,5,19,4,0,922
6071,5,19,6,0,922
6072,5,19,8,0,922
6073,5,19,10,0,922
6074,5,19,12,0,922
6075,5,19,14,0,922
6076,5,19,16,0,922
6077,5,19,18,0,922
6078,5,19,20,0,922
6079,5,19,22,0,922
6080,5,19,24,0,922
6081,5,19,26,0,922
6082,5,19,28,0,922
6083,5,19,30,0,922
6084,5,19,32,0,922
6085,5,19,34,0,922
6086,5,19,36,0,922
6087,5,19,38,0,922
6088,5,19,40,0,922
6089,5,19,2,0,923
6090,5,19,4,0,923
6091,5,19,6,0,923
6092,5,19,8,0,923
6093,5,19,10,0,923
6094,5,19,12,0,923
6095,5,19,14,0,923
6096,5,19,16,0,923
6097,5,19,18,0,923
6098,5,19,20,0,923
6099,5,19,22,0,923
6100,5,19,24,0,923
6101,5,19,26,0,923
6102,5,19,28,0,923
6103,5,19,30,0,923
6104,5,19,32,0,923
6105,5,19,34,0,923
6106,5,19,36,0,923
6107,5,19,38,0,923
6108,5,19,40,0,923
6109,5,19,2,0,924
6110,5,19,4,0,924
6111,5,19,6,0,924
6112,5,19,8,0,924
6113,5,19,10,0,924
6114,5,19,12,0,924
6115,5,19,14,0,924
6116,5,19,16,0,924
6117,5,19,18,0,924
6118,5,19,20,0,924
6119,5,19,22,0,924
6120,5,19,24,0,924
6121,5,19,26,0,924
6122,5,19,28,0,924
6123,5,19,30,0,924
6124,5,19,32,0,924
6125,5,19,34,0,924
6126,5,19,36,0,924
6127,5,19,38,0,924
6128,5,19,40,0,924
6129,5,19,2,0,925
6130,5,19,4,0,925
6131,5,19,6,0,925
6132,5,19,8,0,925
6133,5,19,10,0,925
6134,5,19,12,0,925
6135,5,19,14,0,925
6136,5,19,16,0,925
6137,5,19,18,0,925
6138,5,19,20,0,925
6139,5,19,22,0,925
6140,5,19,24,0,925
6141,5,19,26,0,925
6142,5,19,28,0,925
6143,5,19,30,0,925
6144,5,19,32,0,925
6145,5,19,34,0,925
6146,5,19,36,0,925
6147,5,19,38,0,925
6148,5,19,40,0,925
6149,5,19,2,0,926
6150,5,19,4,0,926
6151,5,19,6,0,926
6152,5,19,8,0,926
6153,5,19,10,0,926
6154,5,19,12,0,926
6155,5,19,14,0,926
6156,5,19,16,0,926
6157,5,19,18,0,926
6158,5,19,20,0,926
6159,5,19,22,0,926
6160,5,19,24,0,926
6161,5,19,26,0,926
6162,5,19,28,0,926
6163,5,19,30,0,926
6164,5,19,32,0,926
6165,5,19,34,0,926
6166,5,19,36,0,926
6167,5,19,38,0,926
6168,5,19,40,0,926
6169,5,19,2,0,927
6170,5,19,4,0,927
6171,5,19,6,0,927
6172,5,19,8,0,927
6173,5,19,10,0,927
6174,5,19,12,0,927
6175,5,19,14,0,927
6176,5,19,16,0,927
6177,5,19,18,0,927
6178,5,19,20,0,927
6179,5,19,22,0,927
6180,5,19,24,0,927
6181,5,19,26,0,927
6182,5,19,28,0,927
6183,5,19,30,0,927
6184,5,19,32,0,927
6185,5,19,34,0,927
6186,5,19,36,0,927
6187,5,19,38,0,927
6188,5,19,40,0,927
6189,5,19,10,0,928
6190,5,19,12,0,928
6191,5,19,14,0,928
6192,5,19,16,0,928
6193,5,19,18,0,928
6194,5,19,20,0,928
6195,5,19,22,0,928
6196,5,19,24,0,928
6197,5,19,26,0,928
6198,5,19,28,0,928
6199,5,19,30,0,928
6200,5,19,32,0,928
6201,5,19,34,0,928
6202,5,19,36,0,928
6203,5,19,38,0,928
6204,5,19,40,0,928
6205,5,19,42,0,928
6206,5,19,44,0,928
6207,5,19,46,0,928
6208,5,19,50,0,928
6209,5,19,10,0,929
6210,5,19,12,0,929
6211,5,19,14,0,929
6212,5,19,16,0,929
6213,5,19,18,0,929
6214,5,19,20,0,929
6215,5,19,22,0,929
6216,5,19,24,0,929
6217,5,19,26,0,929
6218,5,19,28,0,929
6219,5,19,30,0,929
6220,5,19,32,0,929
6221,5,19,34,0,929
6222,5,19,36,0,929
6223,5,19,38,0,929
6224,5,19,40,0,929
6225,5,19,42,0,929
6226,5,19,44,0,929
6227,5,19,46,0,929
6228,5,19,50,0,929
6229,5,19,10,0,930
6230,5,19,12,0,930
6231,5,19,14,0,930
6232,5,19,16,0,930
6233,5,19,18,0,930
6234,5,19,20,0,930
6235,5,19,22,0,930
6236,5,19,24,0,930
6237,5,19,26,0,930
6238,5,19,28,0,930
6239,5,19,30,0,930
6240,5,19,32,0,930
6241,5,19,34,0,930
6242,5,19,36,0,930
6243,5,19,38,0,930
6244,5,19,40,0,930
6245,5,19,42,0,930
6246,5,19,44,0,930
6247,5,19,46,0,930
6248,5,19,50,0,930
6249,5,19,10,0,931
6250,5,19,12,0,931
6251,5,19,14,0,931
6252,5,19,16,0,931
6253,5,19,18,0,931
6254,5,19,20,0,931
6255,5,19,22,0,931
6256,5,19,24,0,931
6257,5,19,26,0,931
6258,5,19,28,0,931
6259,5,19,30,0,931
6260,5,19,32,0,931
6261,5,19,34,0,931
6262,5,19,36,0,931
6263,5,19,38,0,931
6264,5,19,40,0,931
6265,5,19,42,0,931
6266,5,19,44,0,931
6267,5,19,46,0,931
6268,5,19,50,0,931
6269,5,19,10,0,932
6270,5,19,12,0,932
6271,5,19,14,0,932
6272,5,19,16,0,932
6273,5,19,18,0,932
6274,5,19,20,0,932
6275,5,19,22,0,932
6276,5,19,24,0,932
6277,5,19,26,0,932
6278,5,19,28,0,932
6279,5,19,30,0,932
6280,5,19,32,0,932
6281,5,19,34,0,932
6282,5,19,36,0,932
6283,5,19,38,0,932
6284,5,19,40,0,932
6285,5,19,42,0,932
6286,5,19,44,0,932
6287,5,19,46,0,932
6288,5,19,50,0,932
6289,5,19,10,0,933
6290,5,19,12,0,933
6291,5,19,14,0,933
6292,5,19,16,0,933
6293,5,19,18,0,933
6294,5,19,20,0,933
6295,5,19,22,0,933
6296,5,19,24,0,933
6297,5,19,26,0,933
6298,5,19,28,0,933
6299,5,19,30,0,933
6300,5,19,32,0,933
6301,5,19,34,0,933
6302,5,19,36,0,933
6303,5,19,38,0,933
6304,5,19,40,0,933
6305,5,19,42,0,933
6306,5,19,44,0,933
6307,5,19,46,0,933
6308,5,19,50,0,933
6309,5,19,10,0,934
6310,5,19,12,0,934
6311,5,19,14,0,934
6312,5,19,16,0,934
6313,5,19,18,0,934
6314,5,19,20,0,934
6315,5,19,22,0,934
6316,5,19,24,0,934
6317,5,19,26,0,934
6318,5,19,28,0,934
6319,5,19,30,0,934
6320,5,19,32,0,934
6321,5,19,34,0,934
6322,5,19,36,0,934
6323,5,19,38,0,934
6324,5,19,40,0,934
6325,5,19,42,0,934
6326,5,19,44,0,934
6327,5,19,46,0,934
6328,5,19,50,0,934
6329,5,19,10,0,935
6330,5,19,12,0,935
6331,5,19,14,0,935
6332,5,19,16,0,935
6333,5,19,18,0,935
6334,5,19,20,0,935
6335,5,19,22,0,935
6336,5,19,24,0,935
6337,5,19,26,0,935
6338,5,19,28,0,935
6339,5,19,30,0,935
6340,5,19,32,0,935
6341,5,19,34,0,935
6342,5,19,36,0,935
6343,5,19,38,0,935
6344,5,19,40,0,935
6345,5,19,42,0,935
6346,5,19,44,0,935
6347,5,19,46,0,935
6348,5,19,50,0,935
6349,5,19,10,0,936
6350,5,19,12,0,936
6351,5,19,14,0,936
6352,5,19,16,0,936
6353,5,19,18,0,936
6354,5,19,20,0,936
6355,5,19,22,0,936
6356,5,19,24,0,936
6357,5,19,26,0,936
6358,5,19,28,0,936
6359,5,19,30,0,936
6360,5,19,32,0,936
6361,5,19,34,0,936
6362,5,19,36,0,936
6363,5,19,38,0,936
6364,5,19,40,0,936
6365,5,19,42,0,936
6366,5,19,44,0,936
6367,5,19,46,0,936
6368,5,19,50,0,936
6369,5,19,10,0,937
6370,5,19,12,0,937
6371,5,19,14,0,937
6372,5,19,16,0,937
6373,5,19,18,0,937
6374,5,19,20,0,937
6375,5,19,22,0,937
6376,5,19,24,0,937
6377,5,19,26,0,937
6378,5,19,28,0,937
6379,5,19,30,0,937
6380,5,19,32,0,937
6381,5,19,34,0,937
6382,5,19,36,0,937
6383,5,19,38,0,937
6384,5,19,40,0,937
6385,5,19,42,0,937
6386,5,19,44,0,937
6387,5,19,46,0,937
6388,5,19,50,0,937
6389,5,32,15,1,938
6390,5,32,15,1,938
6391,5,32,15,1,938
6392,5,32,15,1,938
6393,5,32,15,1,938
6394,5,32,15,2,939
6395,5,32,15,2,939
6396,5,32,15,2,939
6397,5,32,15,2,939
6398,5,32,15,2,939
6399,5,32,15,3,940
6400,5,32,15,3,940
6401,5,32,15,3,940
6402,5,32,15,3,940
6403,5,32,15,3,940
6404,5,32,15,4,941
6405,5,32,15,4,941
6406,5,32,15,4,941
6407,5,32,15,4,941
6408,5,32,15,4,941
6409,5,32,16,1,942
6410,5,32,16,1,942
6411,5,32,16,1,942
6412,5,32,16,1,942
6413,5,32,16,1,942
6414,5,32,16,2,943
6415,5,32,16,2,943
6416,5,32,16,2,943
6417,5,32,16,2,943
6418,5,32,16,2,943
6419,5,32,16,3,944
6420,5,32,16,3,944
6421,5,32,16,3,944
6422,5,32,16,3,944
6423,5,32,16,3,944
6424,5,32,16,4,945
6425,5,32,16,4,945
6426,5,32,16,4,945
6427,5,32,16,4,945
6428,5,32,16,4,945
6429,5,32,18,1,946
6430,5,32,18,1,946
6431,5,32,18,1,946
6432,5,32,18,1,946
6433,5,32,18,1,946
6434,5,32,18,2,947
6435,5,32,18,2,947
6436,5,32,18,2,947
6437,5,32,18,2,947
6438,5,32,18,2,947
6439,5,32,18,3,948
6440,5,32,18,3,948
6441,5,32,18,3,948
6442,5,32,18,3,948
6443,5,32,18,3,948
6444,5,32,18,4,949
6445,5,32,18,4,949
6446,5,32,18,4,949
6447,5,32,18,4,949
6448,5,32,18,4,949
6449,5,32,19,1,950
6450,5,32,19,1,950
6451,5,32,19,1,950
6452,5,32,19,1,950
6453,5,32,19,1,950
6454,5,32,19,2,951
6455,5,32,19,2,951
6456,5,32,19,2,951
6457,5,32,19,2,951
6458,5,32,19,2,951
6459,5,32,19,3,952
6460,5,32,19,3,952
6461,5,32,19,3,952
6462,5,32,19,3,952
6463,5,32,19,3,952
6464,5,32,19,4,953
6465,5,32,19,4,953
6466,5,32,19,4,953
6467,5,32,19,4,953
6468,5,32,19,4,953
6469,5,32,20,1,954
6470,5,32,20,1,954
6471,5,32,20,1,954
6472,5,32,20,1,954
6473,5,32,20,1,954
6474,5,32,20,2,955
6475,5,32,20,2,955
6476,5,32,20,2,955
6477,5,32,20,2,955
6478,5,32,20,2,955
6479,5,32,20,3,956
6480,5,32,20,3,956
6481,5,32,20,3,956
6482,5,32,20,3,956
6483,5,32,20,3,956
6484,5,32,20,4,957
6485,5,32,20,4,957
6486,5,32,20,4,957
6487,5,32,20,4,957
6488,5,32,20,4,957
6489,5,32,21,1,958
6490,5,32,21,1,958
6491,5,32,21,1,958
6492,5,32,21,1,958
6493,5,32,21,1,958
6494,5,32,21,2,959
6495,5,32,21,2,959
6496,5,32,21,2,959
6497,5,32,21,2,959
6498,5,32,21,2,959
6499,5,32,21,3,960
6500,5,32,21,3,960
6501,5,32,21,3,960
6502,5,32,21,3,960
6503,5,32,21,3,960
6504,5,32,21,4,961
6505,5,32,21,4,961
6506,5,32,21,4,961
6507,5,32,21,4,961
6508,5,32,21,4,961
6509,5,32,22,1,962
6510,5,32,22,1,962
6511,5,32,22,1,962
6512,5,32,22,1,962
6513,5,32,22,1,962
6514,5,32,22,2,963
6515,5,32,22,2,963
6516,5,32,22,2,963
6517,5,32,22,2,963
6518,5,32,22,2,963
6519,5,32,22,3,964
6520,5,32,22,3,964
