ID,Name,PartsName,LotRank,Lock,GoldBox,SilverBox,BronzeBox
3382,arm_R,1506,1,0,0,0,0
3383,body,1524,1,0,0,0,0
3384,head,1568,1,0,0,0,0
3385,foot_L,1556,1,0,0,0,0
3386,foot_R,1557,1,0,0,0,0
3387,weak,1629,1,0,0,0,0
3388,"【本体】",1589,1,0,0,0,0
3389,back,1511,1,0,0,0,0
3390,arm_L,1505,1,0,0,0,0
3391,arm_R,1506,1,0,0,0,0
3392,chest,1533,1,0,0,0,0
3393,head,1568,1,0,0,0,0
3394,foot_L,1556,1,0,0,0,0
3395,foot_R,1557,1,0,0,0,0
3396,weak,1629,1,0,0,0,0
3397,"【本体】",1589,1,0,0,0,0
3398,body,1524,1,0,0,0,0
3399,"【本体】",1589,1,0,0,0,0
3400,body,1524,1,0,0,0,0
3401,"【本体】",1589,1,0,0,0,0
3402,body,1524,1,0,0,0,0
3403,"【本体】",1589,1,0,0,0,0
3404,body,1524,1,0,0,0,0
3405,"【本体】",1589,1,0,0,0,0
3406,body,1524,1,0,0,0,0
3407,"【本体】",1589,1,0,0,0,0
3408,body,1524,1,0,0,0,0
3409,"【本体】",1589,1,0,0,0,0
3410,body,1524,1,0,0,0,0
3411,"【本体】",1589,1,0,0,0,0
3412,body,1524,1,0,0,0,0
3413,"【本体】",1589,1,0,0,0,0
3414,head,1568,1,0,0,0,0
3415,shol_L,1613,1,0,0,0,0
3416,shol_R,1614,1,0,0,0,0
3417,arm_L,1505,1,0,0,0,0
3418,arm_R,1506,1,0,0,0,0
3419,"【本体】",1589,1,0,0,0,0
3420,body,1524,1,0,0,0,0
3421,"【本体】",1589,1,0,0,0,0
3422,body,1524,1,0,0,0,0
3423,"【本体】",1589,1,0,0,0,0
3424,body,1524,1,0,0,0,0
3425,"【本体】",1589,1,0,0,0,0
3426,Head,1568,1,0,0,0,0
3427,Acid_Pouch,1504,1,0,0,0,0
3428,Left_Claw,1582,1,0,0,0,0
3429,Right_Claw,1605,1,0,0,0,0
3430,"【本体】",1589,1,0,0,0,0
3431,Head,1568,1,0,0,0,0
3432,Acid_Pouch,1504,1,0,0,0,0
3433,Left_Claw,1582,1,0,0,0,0
3434,Right_Claw,1605,1,0,0,0,0
3435,"【本体】",1589,1,0,0,0,0
3436,Head,1568,1,0,0,0,0
3437,Left_Claw,1656,1,0,0,0,0
3438,Right_Claw,1657,1,0,0,0,0
3439,Head2,1571,1,0,0,0,0
3440,"【本体】",1589,1,0,0,0,0
3441,Head,1568,1,0,0,0,0
3442,Tail,1625,1,0,0,0,0
3443,Horn,1577,1,0,0,0,0
3444,Left_Feeler,1583,1,0,0,0,0
3445,Right_Feeler,1606,1,0,0,0,0
3446,Left_Front_Leg,1584,1,0,0,0,0
3447,Right_Front_Leg,1607,1,0,0,0,0
3448,Left_Back_Leg,1581,1,0,0,0,0
3449,Right_Back_Leg,1604,1,0,0,0,0
3450,WEAK_POINT,1630,1,0,0,0,0
3451,"【本体】",1589,1,0,0,0,0
3452,Head,1568,1,0,0,0,0
3453,Tail,1625,1,0,0,0,0
3454,Horn,1577,1,0,0,0,0
3455,Left_Feeler,1583,1,0,0,0,0
3456,Right_Feeler,1606,1,0,0,0,0
3457,Left_Front_Leg,1584,1,0,0,0,0
3458,Right_Front_Leg,1607,1,0,0,0,0
3459,Left_Back_Leg,1581,1,0,0,0,0
3460,Right_Back_Leg,1604,1,0,0,0,0
3461,WEAK_POINT,1630,1,0,0,0,0
3462,"【本体】",1589,1,0,0,0,0
3463,arm_L,1505,1,0,0,0,0
3464,arm_R,1506,1,0,0,0,0
3465,tail,1625,1,0,0,0,0
3466,head,1568,1,0,0,0,0
3467,"【本体】",1589,1,0,0,0,0
3468,arm_L,1505,1,0,0,0,0
3469,arm_R,1506,1,0,0,0,0
3470,tail,1625,1,0,0,0,0
3471,head,1568,1,0,0,0,0
3472,"【本体】",1589,1,0,0,0,0
3473,ear_L,1543,1,0,0,0,0
3474,ear_R,1544,1,0,0,0,0
3475,head,1568,1,0,0,0,0
3476,back,1511,1,0,0,0,0
3477,belly,1521,1,0,0,0,0
3478,"【本体】",1589,1,0,0,0,0
3479,ear_L,1543,1,0,0,0,0
3480,ear_R,1544,1,0,0,0,0
3481,head,1568,1,0,0,0,0
3482,back,1511,1,0,0,0,0
3483,belly,1521,1,0,0,0,0
3484,"【本体】",1589,1,0,0,0,0
3485,wing,1650,1,0,0,0,0
3486,"【本体】",1589,1,0,0,0,0
3487,mouth,1596,1,0,0,0,0
3488,tail,1625,1,0,0,0,0
3489,"【本体】",1589,1,0,0,0,0
3490,mouth,1596,1,0,0,0,0
3491,tail,1625,1,0,0,0,0
3492,"【本体】",1589,1,0,0,0,0
3493,mouth,1596,1,0,0,0,0
3494,tail,1625,1,0,0,0,0
3495,"【本体】",1589,1,0,0,0,0
3496,hip,1574,1,0,0,0,0
3497,"【本体】",1589,1,0,0,0,0
3498,body_1,1522,1,0,0,0,0
3499,body_2,1523,1,0,0,0,0
3500,stone_L,1621,1,0,0,0,0
3501,stone_R,1622,1,0,0,0,0
3502,mouth_U,1597,1,0,0,0,0
3503,mouth_M,1595,1,0,0,0,0
3504,mouth_D,1594,1,0,0,0,0
3505,tail,1625,1,0,0,0,0
3506,"【本体】",1589,1,0,0,0,0
3507,body_1,1522,1,0,0,0,0
3508,body_2,1523,1,0,0,0,0
3509,mouth_M,1595,1,0,0,0,0
3510,tail,1625,1,0,0,0,0
3511,"【本体】",1589,1,0,0,0,0
3512,head,1568,1,0,0,0,0
3513,arm_L,1505,1,0,0,0,0
3514,arm_R,1506,1,0,0,0,0
3515,tail,1625,1,0,0,0,0
3516,"【本体】",1589,1,0,0,0,0
3517,head,1568,1,0,0,0,0
3518,arm_L,1505,1,0,0,0,0
3519,arm_R,1506,1,0,0,0,0
3520,tail,1625,1,0,0,0,0
3521,"【本体】",1589,1,0,0,0,0
3522,lantern,1580,1,0,0,0,0
3523,tail,1625,1,0,0,0,0
3524,mouth,1596,1,0,0,0,0
3525,belly,1521,1,0,0,0,0
3526,"【本体】",1589,1,0,0,0,0
3527,lantern,1580,1,0,0,0,0
3528,tail,1625,1,0,0,0,0
3529,mouth,1596,1,0,0,0,0
3530,belly,1521,1,0,0,0,0
3531,"【本体】",1589,1,0,0,0,0
3532,tent_L,1627,1,0,0,0,0
3533,tent_R,1628,1,0,0,0,0
3534,face,1549,1,0,0,0,0
3535,tail,1625,1,0,0,0,0
3536,"【本体】",1589,1,0,0,0,0
3537,tent_L,1627,1,0,0,0,0
3538,tent_R,1628,1,0,0,0,0
3539,face,1549,1,0,0,0,0
3540,tail,1625,1,0,0,0,0
3541,"【本体】",1589,1,0,0,0,0
3542,horn,1577,1,0,0,0,0
3543,back,1511,1,0,0,0,0
3544,"【本体】",1589,1,0,0,0,0
3545,horn,1577,1,0,0,0,0
3546,back,1511,1,0,0,0,0
3547,"【本体】",1589,1,0,0,0,0
3548,tail,1625,1,0,0,0,0
3549,fee_L,1550,1,0,0,0,0
3550,fee_R,1551,1,0,0,0,0
3551,baloon_L,1518,1,0,0,0,0
3552,baloon_R,1519,1,0,0,0,0
3553,mouth,1596,1,0,0,0,0
3554,"【本体】",1589,1,0,0,0,0
3555,jet,1579,1,0,0,0,0
3556,fee_L,1550,1,0,0,0,0
3557,fee_R,1551,1,0,0,0,0
3558,sona_L,1615,1,0,0,0,0
3559,sona_R,1616,1,0,0,0,0
3560,mouth,1596,1,0,0,0,0
3561,"【本体】",1589,1,0,0,0,0
3562,Head,1568,1,0,0,0,0
3563,Head2,1571,1,0,0,0,0
3564,Tail,1625,1,0,0,0,0
3565,"【本体】",1589,1,0,0,0,0
3566,shield,1612,1,0,0,0,0
3567,body,1524,1,0,0,0,0
3568,tail,1625,1,0,0,0,0
3569,"【本体】",1589,1,0,0,0,0
3570,head,1568,1,0,0,0,0
3571,head2,1571,1,0,0,0,0
3572,claw_L,1534,1,0,0,0,0
3573,claw_R,1535,1,0,0,0,0
3574,foot_L,1556,1,0,0,0,0
3575,foot_R,1557,1,0,0,0,0
3576,"【本体】",1589,1,0,0,0,0
3577,head,1568,1,0,0,0,0
3578,head2,1571,1,0,0,0,0
3579,claw_L,1534,1,0,0,0,0
3580,claw_R,1535,1,0,0,0,0
3581,foot_L,1556,1,0,0,0,0
3582,foot_R,1557,1,0,0,0,0
3583,"【本体】",1589,1,0,0,0,0
3584,horn,1577,1,0,0,0,0
3585,wingL,1654,1,0,0,0,0
3586,wingR,1655,1,0,0,0,0
3587,"【本体】",1589,1,0,0,0,0
3588,horn,1577,1,0,0,0,0
3589,wingL,1654,1,0,0,0,0
3590,wingR,1655,1,0,0,0,0
3591,"【本体】",1589,1,0,0,0,0
3592,head,1568,1,0,0,0,0
3593,tail,1625,1,0,0,0,0
3594,forearm_L,1558,1,0,0,0,0
3595,forearm_R,1559,1,0,0,0,0
3596,"【本体】",1589,1,0,0,0,0
3597,head,1568,1,0,0,0,0
3598,hip,1574,1,0,0,0,0
3599,forearm_L,1558,1,0,0,0,0
3600,forearm_R,1559,1,0,0,0,0
3601,"【本体】",1589,1,0,0,0,0
3602,horn_L,1576,1,0,0,0,0
3603,horn_R,1578,1,0,0,0,0
3604,back,1511,1,0,0,0,0
3605,back_weak,1512,1,0,0,0,0
3606,"【本体】",1589,1,0,0,0,0
3607,horn_L,1576,1,0,0,0,0
3608,horn_R,1578,1,0,0,0,0
3609,back,1511,1,0,0,0,0
3610,"【本体】",1589,1,0,0,0,0
3611,head,1568,1,0,0,0,0
3612,hip,1574,1,0,0,0,0
3613,"【本体】",1589,1,0,0,0,0
3614,head,1568,1,0,0,0,0
3615,hip,1574,1,0,0,0,0
3616,"【本体】",1589,1,0,0,0,0
3617,head,1568,1,0,0,0,0
3618,hip,1574,1,0,0,0,0
3619,"【本体】",1589,1,0,0,0,0
3620,head,1568,1,0,0,0,0
3621,hip,1574,1,0,0,0,0
3622,"【本体】",1589,1,0,0,0,0
3623,neck,1598,1,0,0,0,0
3624,head,1568,1,0,0,0,0
3625,tail,1625,1,0,0,0,0
3626,body,1524,1,0,0,0,0
3627,forefoot_L,1560,1,0,0,0,0
3628,forefoot_R,1561,1,0,0,0,0
3629,backfoot_L,1513,1,0,0,0,0
3630,backfoot_R,1514,1,0,0,0,0
3631,"【本体】",1589,1,0,0,0,0
3632,neck,1598,1,0,0,0,0
3633,eye,1548,1,0,0,0,0
3634,hip,1574,1,0,0,0,0
3635,back,1511,1,0,0,0,0
3636,forefoot_L,1560,1,0,0,0,0
3637,forefoot_R,1561,1,0,0,0,0
3638,backfoot_L,1513,1,0,0,0,0
3639,backfoot_R,1514,1,0,0,0,0
3640,"【本体】",1589,1,0,0,0,0
3641,neck,1598,1,0,0,0,0
3642,head,1568,1,0,0,0,0
3643,tail,1625,1,0,0,0,0
3644,body,1524,1,0,0,0,0
3645,forefoot_L,1560,1,0,0,0,0
3646,forefoot_R,1561,1,0,0,0,0
3647,backfoot_L,1513,1,0,0,0,0
3648,backfoot_R,1514,1,0,0,0,0
3649,"【本体】",1589,1,0,0,0,0
3650,Horn,1568,1,0,0,0,0
3651,hip,1574,1,0,0,0,0
3652,"【本体】",1589,1,0,0,0,0
3653,Horn,1568,1,0,0,0,0
3654,hip,1574,1,0,0,0,0
3655,"【本体】",1589,1,0,0,0,0
3656,Horn,1568,1,0,0,0,0
3657,hip,1574,1,0,0,0,0
3658,"【本体】",1589,1,0,0,0,0
3659,head1,1570,1,0,0,0,0
3660,head2,1571,1,0,0,0,0
3661,forefoot_L,1560,1,0,0,0,0
3662,forefoot_R,1561,1,0,0,0,0
3663,hindlegs_L,1572,1,0,0,0,0
3664,hindlegs_R,1573,1,0,0,0,0
3665,tail,1625,1,0,0,0,0
3666,belly,1521,1,0,0,0,0
3667,"【本体】",1589,1,0,0,0,0
3668,Head,1570,1,0,0,0,0
3669,Body_1,1525,1,0,0,0,0
3670,Body_2,1525,1,0,0,0,0
3671,Left_Arm_1,1617,1,0,0,0,0
3672,Left_Arm_2,1617,1,0,0,0,0
3673,Right_Arm_Liz,1506,1,0,0,0,0
3674,Right_Arm_Lion,1617,1,0,0,0,0
3675,Right_Arm_Eye,1548,1,0,0,0,0
3676,"【本体】",1589,1,0,0,0,0
3677,Head,1570,1,0,0,0,0
3678,Body_1,1525,1,0,0,0,0
3679,Body_2,1525,1,0,0,0,0
3680,Left_Arm_1,1617,1,0,0,0,0
3681,Left_Arm_2,1617,1,0,0,0,0
3682,Right_Arm_Liz,1506,1,0,0,0,0
3683,Right_Arm_Lion,1617,1,0,0,0,0
3684,Right_Arm_Eye,1548,1,0,0,0,0
3685,"【本体】",1589,1,0,0,0,0
3686,head,1568,1,0,0,0,0
3687,forefoot_L,1560,1,0,0,0,0
3688,forefoot_R,1561,1,0,0,0,0
3689,tail_L,1624,1,0,0,0,0
3690,tail_R,1626,1,0,0,0,0
3691,tail_C,1623,1,0,0,0,0
3692,"【本体】",1589,1,0,0,0,0
3693,head_1,1627,1,0,0,0,0
3694,head_2,1628,1,0,0,0,0
3695,body,1521,1,0,0,0,0
3696,hip,1511,1,0,0,0,0
3697,"【本体】",1589,1,0,0,0,0
3698,head,1568,1,0,0,0,0
3699,back,1511,1,0,0,0,0
3700,forefoot_L,1560,1,0,0,0,0
3701,forefoot_R,1561,1,0,0,0,0
3702,backfoot_L,1513,1,0,0,0,0
3703,backfoot_R,1514,1,0,0,0,0
3704,"【本体】",1589,1,0,0,0,0
3705,head1,1570,1,0,0,0,0
3706,head2,1571,1,0,0,0,0
3707,"【本体】",1589,1,0,0,0,0
3708,head1,1570,1,0,0,0,0
3709,head2,1571,1,0,0,0,0
3710,"【本体】",1589,1,0,0,0,0
3711,Horn,1577,1,0,0,0,0
3712,Back,1511,1,0,0,0,0
3713,Tail,1625,1,0,0,0,0
3714,"【本体】",1589,1,0,0,0,0
3715,Horn,1577,1,0,0,0,0
3716,Back,1511,1,0,0,0,0
3717,Tail,1625,1,0,0,0,0
3718,"【本体】",1589,1,0,0,0,0
3719,head,1568,1,0,0,0,0
3720,back,1511,1,0,0,0,0
3721,tail,1625,1,0,0,0,0
3722,"【本体】",1589,1,0,0,0,0
3723,ForeTentacle_L,1562,1,0,0,0,0
3724,ForeTentacle_R,1563,1,0,0,0,0
3725,BackTentacle_L,1515,1,0,0,0,0
3726,BackTentacle_R,1516,1,0,0,0,0
3727,Face,1549,1,0,0,0,0
3728,Rscale,1610,1,0,0,0,0
3729,Rscale_Weak,1611,1,0,0,0,0
3730,Tail,1625,1,0,0,0,0
3731,"【本体】",1589,1,0,0,0,0
3732,Face,1549,1,0,0,0,0
3733,Rscale,1610,1,0,0,0,0
3734,Rscale_Weak,1611,1,0,0,0,0
3735,Tail,1625,1,0,0,0,0
3736,Face,1549,1,0,0,0,0
3737,Rscale,1610,1,0,0,0,0
3738,Rscale_Weak,1611,1,0,0,0,0
3739,Tail,1625,1,0,0,0,0
3740,"【本体】",1589,1,0,0,0,0
3741,head,1568,1,0,0,0,0
3742,"【本体】",1589,1,0,0,0,0
3743,head,1568,1,0,0,0,0
3744,"【本体】",1589,1,0,0,0,0
3745,head,1568,1,0,0,0,0
3746,feelerA,1552,1,0,0,0,0
3747,feelerB,1553,1,0,0,0,0
3748,feelerC,1554,1,0,0,0,0
3749,feelerD,1555,1,0,0,0,0
3750,"【本体】",1589,1,0,0,0,0
3751,head,1568,1,0,0,0,0
3752,chest,1525,1,0,0,0,0
3753,weak,1629,1,0,0,0,0
3754,wing_L,1647,1,0,0,0,0
3755,wing_R,1651,1,0,0,0,0
3756,back,1511,1,0,0,0,0
3757,tail,1625,1,0,0,0,0
3758,"【本体】",1589,1,0,0,0,0
3759,Head,1568,1,0,0,0,0
3760,Wing_L1,1648,1,0,0,0,0
3761,Wing_R1,1652,1,0,0,0,0
3762,Wing_L2,1649,1,0,0,0,0
3763,Wing_R2,1653,1,0,0,0,0
3764,Back,1511,1,0,0,0,0
3765,Tail,1625,1,0,0,0,0
3766,"【本体】",1589,1,0,0,0,0
3767,face,1549,1,0,0,0,0
3768,tail,1625,1,0,0,0,0
3769,"【本体】",1589,1,0,0,0,0
3770,face,1549,1,0,0,0,0
3771,tail,1625,1,0,0,0,0
3772,"【本体】",1589,1,0,0,0,0
3773,ear_L,1658,1,0,0,0,0
3774,ear_R,1658,1,0,0,0,0
3775,tail,1625,1,0,0,0,0
3776,"【本体】",1589,1,0,0,0,0
3777,ear_L,1658,1,0,0,0,0
3778,ear_R,1658,1,0,0,0,0
3779,tail,1625,1,0,0,0,0
3780,"【本体】",1589,1,0,0,0,0
3781,wing_L,1647,1,0,0,0,0
3782,wing_R,1651,1,0,0,0,0
3783,ball,1517,1,0,0,0,0
3784,"【本体】",1589,1,0,0,0,0
3785,wing_L,1647,1,0,0,0,0
3786,wing_R,1651,1,0,0,0,0
3787,ball,1517,1,0,0,0,0
3788,"【本体】",1589,1,0,0,0,0
3789,bumpF,1527,1,0,0,0,0
3790,bumpB,1526,1,0,0,0,0
3791,head,1568,1,0,0,0,0
3792,"【本体】",1589,1,0,0,0,0
3793,head,1568,1,0,0,0,0
3794,back,1511,1,0,0,0,0
3795,tail,1625,1,0,0,0,0
3796,"【本体】",1589,1,0,0,0,0
3797,head,1568,1,0,0,0,0
3798,back,1511,1,0,0,0,0
3799,tail,1625,1,0,0,0,0
3800,"【本体】",1589,1,0,0,0,0
3801,beam_L,1520,1,0,0,0,0
3802,beam_R,1520,1,0,0,0,0
3803,leg_L,1600,1,0,0,0,0
3804,leg_R,1600,1,0,0,0,0
3805,head,1568,1,0,0,0,0
3806,body2,1524,1,0,0,0,0
3807,"【本体】",1589,20,0,0,690,0
3808,core_C,1659,1,0,0,0,0
3809,core_R,1661,1,0,0,0,0
3810,core_L,1660,1,0,0,0,0
3811,"【本体】",1589,10,0,143,0,0
3812,core_C,1659,1,0,0,0,0
3813,core_R,1661,1,0,0,0,0
3814,core_L,1660,1,0,0,0,0
3815,"【本体】",1589,1,0,0,0,0
3816,core_C,1659,1,0,0,0,0
3817,core_R,1661,1,0,0,0,0
3818,core_L,1660,1,0,0,0,0
3819,"【本体】",1589,20,0,0,691,0
3820,core_C,1662,1,0,0,0,0
3821,core_UL,1663,1,0,0,0,0
3822,core_BL,1664,1,0,0,0,0
3823,core_UR,1665,1,0,0,0,0
3824,core_BR,1666,1,0,0,0,0
3825,"【本体】",1589,10,0,144,0,0
3826,core_C,1662,1,0,0,0,0
3827,core_UL,1663,1,0,0,0,0
3828,core_BL,1664,1,0,0,0,0
3829,core_UR,1665,1,0,0,0,0
3830,core_BR,1666,1,0,0,0,0
3831,"【本体】",1589,1,0,0,0,0
3832,core_C,1662,1,0,0,0,0
3833,core_UL,1663,1,0,0,0,0
3834,core_BL,1664,1,0,0,0,0
3835,core_UR,1665,1,0,0,0,0
3836,core_BR,1666,1,0,0,0,0
3837,"【本体】",1589,1,0,0,0,0
3838,spear1,1667,1,0,0,0,0
3839,spear2,1667,1,0,0,0,0
3840,spear3,1667,1,0,0,0,0
3841,spear4,1667,1,0,0,0,0
3842,spear5,1667,1,0,0,0,0
3843,spear6,1667,1,0,0,0,0
3844,"【本体】",1589,1,0,0,0,0
3845,body,1524,1,0,0,0,0
3846,"【本体】",1589,1,0,0,0,0
3847,body,1524,1,0,0,0,0
3848,"【本体】",1589,1,0,0,0,0
3849,body,1524,1,0,0,0,0
3850,"【本体】",1589,1,0,0,0,0
3851,body,1524,1,0,0,0,0
3852,"【本体】",1589,1,0,0,0,0
3853,body,1524,1,0,0,0,0
3854,"【本体】",1589,2,0,125,692,11
3855,arm_L,1505,7,0,0,0,11
3856,arm_R,1506,7,0,0,0,11
3857,head,1568,7,0,0,0,11
3858,"【本体】",1589,11,0,125,675,11
3859,arm_L,1505,12,0,0,0,11
3860,arm_R,1506,12,0,0,0,11
3861,head,1568,12,0,0,0,11
3862,"【本体】",1589,2,0,126,693,13
3863,canon,1531,7,0,0,0,13
3864,doroid,1542,7,0,0,0,13
3865,dm_L,1540,7,0,0,0,13
3866,dm_R,1541,7,0,0,0,13
3867,"【本体】",1589,11,0,126,676,13
3868,canon,1531,12,0,0,0,13
3869,doroid,1542,12,0,0,0,13
3870,dm_L,1540,12,0,0,0,13
3871,dm_R,1541,12,0,0,0,13
3872,"【本体】",1589,2,0,136,703,15
3873,head,1568,7,0,0,0,15
3874,arm_L,1505,7,0,0,0,15
3875,arm_R,1506,7,0,0,0,15
3876,wepA_L,1634,7,0,0,0,15
3877,wepA_R,1635,7,0,0,0,15
3878,wepB_L,1636,8,0,127,694,15
3879,wepB_R,1638,8,0,127,694,15
3880,"【本体】",1589,11,0,136,677,15
3881,head,1568,12,0,0,0,15
3882,arm_L,1505,12,0,0,0,15
3883,arm_R,1506,12,0,0,0,15
3884,wepA_L,1634,7,0,0,0,15
3885,wepA_R,1635,7,0,0,0,15
3886,wepB_L,1636,8,0,127,694,15
3887,wepB_R,1638,8,0,127,694,15
3888,"【本体】",1589,14,0,0,672,15
3889,head,1568,7,0,0,0,15
3890,arm_L,1505,7,0,0,0,15
3891,arm_R,1506,7,0,0,0,15
3892,wepA_L,1634,7,0,0,0,15
3893,wepA_R,1635,7,0,0,0,15
3894,wepB_L,1636,8,0,127,694,15
3895,wepB_R,1638,8,0,127,694,15
3896,"【本体】",1589,14,0,0,673,15
3897,head,1568,7,0,0,0,15
3898,arm_L,1505,7,0,0,0,15
3899,arm_R,1506,7,0,0,0,15
3900,wepA_L,1634,7,0,0,0,15
3901,wepA_R,1635,7,0,0,0,15
3902,wepB_L,1636,8,0,127,694,15
3903,wepB_R,1638,8,0,127,694,15
3904,"【本体】",1589,14,0,0,674,15
3905,head,1568,7,0,0,0,15
3906,arm_L,1505,7,0,0,0,15
3907,arm_R,1506,7,0,0,0,15
3908,wepA_L,1634,7,0,0,0,15
3909,wepA_R,1635,7,0,0,0,15
3910,wepB_L,1636,8,0,127,694,15
3911,wepB_R,1638,8,0,127,694,15
3912,"【本体】",1589,2,0,140,707,23
3913,ring,1609,7,0,0,0,23
3914,gun_L,1564,7,0,0,0,23
3915,gun_R,1565,7,0,0,0,23
3916,pod_L,1602,7,0,0,0,23
3917,pod_R,1603,7,0,0,0,23
3918,"【本体】",1589,11,0,140,678,23
3919,ring,1609,12,0,0,0,23
3920,gun_L,1564,12,0,0,0,23
3921,gun_R,1565,12,0,0,0,23
3922,pod_L,1602,12,0,0,0,23
3923,pod_R,1603,12,0,0,0,23
3924,"【本体】",1589,2,0,128,695,24
3925,parts_L,1600,7,0,0,0,24
3926,parts_R,1601,7,0,0,0,24
3927,mark,1591,7,0,0,0,24
3928,spine,1619,7,0,0,0,24
3929,arm_L,1505,7,0,0,0,24
3930,arm_R,1506,7,0,0,0,24
3931,"【本体】",1589,11,0,128,679,24
3932,parts_L,1600,12,0,0,0,24
3933,parts_R,1601,12,0,0,0,24
3934,mark,1591,12,0,0,0,24
3935,spine,1619,12,0,0,0,24
3936,arm_L,1505,12,0,0,0,24
3937,arm_R,1506,12,0,0,0,24
3938,"【本体】",1589,2,0,137,704,35
3939,momo_L,1592,7,0,0,0,35
3940,momo_R,1593,7,0,0,0,35
3941,head,1568,7,0,0,0,35
3942,wepA_L_in,1633,8,0,129,696,35
3943,wepC_L_out,1639,8,0,129,696,35
3944,wepE_R_in,1643,8,0,129,696,35
3945,wepG_R_out,1646,8,0,129,696,35
3946,"【本体】",1589,11,0,137,680,35
3947,momo_L,1592,12,0,0,0,35
3948,momo_R,1593,12,0,0,0,35
3949,head,1568,12,0,0,0,35
3950,wepA_L_in,1633,8,0,129,696,35
3951,wepC_L_out,1639,8,0,129,696,35
3952,wepE_R_in,1643,8,0,129,696,35
3953,wepG_R_out,1646,8,0,129,696,35
3954,"【本体】",1589,17,0,138,705,39
3955,back,1511,7,0,0,0,39
3956,body,1524,7,0,0,0,39
3957,shol_L,1613,9,0,130,697,39
3958,shol_R,1614,9,0,130,697,39
3959,head,1568,7,0,0,0,39
3960,foot_L,1556,7,0,0,0,39
3961,foot_R,1557,7,0,0,0,39
3962,"【本体】",1589,11,0,138,681,39
3963,back,1511,12,0,0,0,39
3964,body,1524,12,0,0,0,39
3965,shol_L,1613,9,0,130,697,39
3966,shol_R,1614,9,0,130,697,39
3967,head,1568,12,0,0,0,39
3968,foot_L,1556,12,0,0,0,39
3969,foot_R,1557,12,0,0,0,39
3970,"【本体】",1589,17,0,139,706,43
3971,cannon,1529,17,0,139,706,43
3972,leg_L,1587,17,0,139,706,43
3973,leg_R,1588,17,0,139,706,43
3974,leg_B,1586,17,0,139,706,43
3975,egg_L,1546,17,0,139,706,43
3976,egg_R,1547,17,0,139,706,43
3977,egg_F,1545,17,0,139,706,43
3978,"【本体】",1589,11,0,139,682,43
3979,cannon,1529,11,0,139,706,43
3980,leg_L,1587,11,0,139,706,43
3981,leg_R,1588,11,0,139,706,43
3982,leg_B,1586,11,0,139,706,43
3983,egg_L,1546,11,0,139,706,43
3984,egg_R,1547,11,0,139,706,43
3985,egg_F,1545,11,0,139,706,43
3986,"【本体】",1589,2,0,131,698,45
3987,arm_L,1505,7,0,0,0,45
3988,arm_R,1506,7,0,0,0,45
3989,eye,1548,7,0,0,0,45
3990,"【本体】",1589,11,0,131,683,45
3991,arm_L,1505,12,0,0,0,45
3992,arm_R,1506,12,0,0,0,45
3993,eye,1548,12,0,0,0,45
3994,"【本体】",1589,17,0,141,708,46
3995,mant,1590,12,0,0,0,46
3996,cannon_L,1528,12,0,0,0,46
3997,cannon_R,1530,12,0,0,0,46
3998,arm_L,1505,12,0,0,0,46
3999,arm_R,1506,12,0,0,0,46
4000,"【本体】",1589,11,0,141,684,46
4001,mant,1590,12,0,0,0,46
4002,cannon_L,1528,12,0,0,0,46
4003,cannon_R,1530,12,0,0,0,46
4004,arm_L,1505,12,0,0,0,46
4005,arm_R,1506,12,0,0,0,46
4006,"【本体】",1589,2,0,132,699,57
4007,wep_L,1631,7,0,132,699,57
4008,wep_R,1632,7,0,132,699,57
4009,"【本体】",1589,11,0,132,685,57
4010,wep_L,1631,9,0,132,699,57
4011,wep_R,1632,9,0,132,699,57
4012,"【本体】",1589,2,0,142,709,58
4013,wing_L,1647,7,0,0,0,58
4014,wing_R,1651,7,0,0,0,58
4015,stabilizer,1620,7,0,0,0,58
4016,"【本体】",1589,11,0,142,686,58
4017,wing_L,1647,12,0,0,0,58
4018,wing_R,1651,12,0,0,0,58
4019,stabilizer,1620,12,0,0,0,58
4020,"【本体】",1589,2,0,133,700,66
4021,Back,1511,7,0,0,0,66
4022,"【本体】",1589,11,0,133,687,66
4023,Back,1511,12,0,0,0,66
4024,"【本体】",1589,2,0,134,701,72
4025,hood,1575,7,0,0,0,72
4026,"【本体】",1589,11,0,134,688,72
4027,hood,1575,12,0,0,0,72
4028,"【本体】",1589,2,0,135,702,75
4029,hood,1575,7,0,0,0,75
4030,"【本体】",1589,11,0,135,689,75
4031,hood,1575,12,0,0,0,75
4032,"【本体】",1589,1,0,0,0,0
4033,Head,1568,1,0,0,0,0
4034,Body,1524,1,0,0,0,0
4035,Legs,1556,1,0,0,0,0
4036,"【本体】",1589,14,0,0,710,179
4037,head,1568,7,0,0,0,179
4038,hip,1574,7,0,0,0,179
4039,"【本体】",1589,1,0,0,0,0
4040,Head,1568,1,0,0,0,0
4041,Body,1524,1,0,0,0,0
4042,ArmR,1509,1,0,0,0,0
4043,ArmL,1507,1,0,0,0,0
4044,Legs,1556,1,0,0,0,0
